EVENTTYPESEQ	COMPENSATIONDATE	ISRUNNABLE	PRODUCTNAME	GENERICATTRIBUTE1	VALUE
8709	01-01-2015 00:00	0		Nihon Kohden Americas	0
8709	01-01-2015 00:00	0	CPQ	Nihon Kohden Americas	0
8709	01-01-2015 00:00	0	Services - (Follow-on/Stand-alone) T/M	Telstra : Telstra Corporation Limited	0
8709	01-01-2015 00:00	0	Services - (Follow-on/Stand-alone) T/M	Telstra : Telstra Corporation Limited	0
8709	01-01-2015 00:00	0	Services - (Follow-on/Stand-alone) T/M	Nihon Kohden Americas	0
8709	01-01-2015 00:00	0	Services - (Follow-on/Stand-alone) T/M	Nihon Kohden Americas	0
8982	01-01-2015 00:00	0	Maintenance-Premium	Aetna Life Insurance Co.	484838
8705	01-01-2015 00:00	0	Maintenance- Premium	Aetna Life Insurance Co.	24242
8982	01-01-2015 00:00	0	Maintenance- Premium	CIS Brazil	305349
8982	01-01-2015 00:00	0	Maintenance- Premium	CIS Brazil	15267
8982	01-01-2015 00:00	0	Maintenance- Premium	AXA Seguros S.A. De C.V.	195271
8705	01-01-2015 00:00	0	Maintenance- Premium	AXA Seguros S.A. De C.V.	9764
8709	01-01-2015 00:00	0	Monaco	SIX Sigma Networks	-562
8709	01-01-2015 00:00	0	Monaco	SIX Sigma Networks	4268
8709	01-01-2015 00:00	0	Monaco	Orgn-11	332
8709	01-01-2015 00:00	0	Monaco	Orgn-11	71
8709	01-01-2015 00:00	0	Monaco	Orgn-11	62
8982	01-06-2015 00:00	0	Maintenance- Standard	Mentor Graphics Corporation	117517
8705	01-06-2015 00:00	0	Maintenance- Standard	Mentor Graphics Corporation	5876
8881	01-07-2015 00:00	0	Training- Private Instructor Led Virtual	Motion Industries	7200
8982	01-13-2015 00:00:00	0	Commissions	Home Depot	323129
8705	01-13-2015 00:00:00	0	Commissions	Home Depot	5445
8705	01-14-2015 00:00:00	0	ICM	"Preferred Medical Plan, Inc."	60000
8981	01-14-2015 00:00:00	0	ICM	"Preferred Medical Plan, Inc."	120000
8705	01-14-2015 00:00:00	0	COM3	Penny Test	60000
8982	01-15-2015 00:00:00	0	Maintenance - ICM	Verizon Services Corp	116572
8709	01-15-2015 00:00:00	0	BPO	Health Net Inc	1378
8709	01-15-2015 00:00:00	0	Commissions	Health Net Inc	16002
8709	01-15-2015 00:00:00	0	Maintenance-Premium	Thrivent Financial	3005
8709	01-15-2015 00:00:00	0	Overages	Brocade Communications Systems Inc	1083
8709	01-15-2015 00:00:00	0	Overages	Brocade Communications Systems Inc	102
8709	01-15-2015 00:00:00	0	Overages	Brocade Communications Systems Inc	116
8709	01-15-2015 00:00:00	0	Commissions	Bloomberg BNA	8499
8709	01-15-2015 00:00:00	0	Commissions	Bloomberg BNA	1152
8709	01-15-2015 00:00:00	0	Commissions	Bloomberg BNA	319
8709	01-15-2015 00:00:00	0	Commissions	Bloomberg BNA	365
8709	01-15-2015 00:00:00	0	Monaco	Light Tower Clearinghouse	3844
8709	01-15-2015 00:00:00	0	Monaco	Light Tower Clearinghouse	1042
8709	01-15-2015 00:00:00	0	Monaco	Light Tower Clearinghouse	288
8709	01-15-2015 00:00:00	0	Monaco	Light Tower Clearinghouse	331
8709	01-15-2015 00:00:00	0	Overages	Quintiles Transnational Corp.	5979
8709	01-15-2015 00:00:00	0	Overages	Quintiles Transnational Corp.	561
8709	01-15-2015 00:00:00	0	Overages	Quintiles Transnational Corp.	643
8709	01-15-2015 00:00:00	0	Commissions	BlueCross BlueShield of Michigan	4160
8709	01-15-2015 00:00:00	0	Commissions	BlueCross BlueShield of Michigan	927
8709	01-15-2015 00:00:00	0	Commissions	BlueCross BlueShield of Michigan	746
8709	01-15-2015 00:00:00	0	Commissions	BlueCross BlueShield of Michigan	87
8709	01-15-2015 00:00:00	0	Commissions	BlueCross BlueShield of Kansas City	876
8709	01-15-2015 00:00:00	0	Commissions	BlueCross BlueShield of Kansas City	175
8709	01-15-2015 00:00:00	0	Commissions	BlueCross BlueShield of Kansas City	175
8709	01-15-2015 00:00:00	0	BPO	JM Family Enterprises	2925
8709	01-15-2015 00:00:00	0	BPO	JM Family Enterprises	371
8709	01-15-2015 00:00:00	0	BPO	JM Family Enterprises	110
8709	01-15-2015 00:00:00	0	BPO	JM Family Enterprises	126
8709	01-15-2015 00:00:00	0	BPO	BlueCross BlueShield of North Carolina	3281
8709	01-15-2015 00:00:00	0	Commissions	Atlantis Computing Inc	2396
8709	01-15-2015 00:00:00	0	Commissions	Atlantis Computing Inc	433
8709	01-15-2015 00:00:00	0	Commissions	Atlantis Computing Inc	120
8709	01-15-2015 00:00:00	0	Commissions	Atlantis Computing Inc	137
8709	01-15-2015 00:00:00	0	Commissions	Eventbrite	3812
8709	01-15-2015 00:00:00	0	Commissions	Eventbrite	689
8709	01-15-2015 00:00:00	0	Commissions	Eventbrite	191
8709	01-15-2015 00:00:00	0	Commissions	Eventbrite	219
8709	01-15-2015 00:00:00	0	CPQ	Palo Alto Networks	900
8709	01-15-2015 00:00:00	0	CPQ	Palo Alto Networks	163
8709	01-15-2015 00:00:00	0	CPQ	Palo Alto Networks	45
8709	01-15-2015 00:00:00	0	CPQ	Palo Alto Networks	52
8709	01-15-2015 00:00:00	0	Commissions	Orgn-3	4716
8709	01-15-2015 00:00:00	0	Commissions	Orgn-3	1497
8709	01-15-2015 00:00:00	0	Commissions	Orgn-3	442
8709	01-15-2015 00:00:00	0	Commissions	Orgn-3	507
8709	01-15-2015 00:00:00	0	Commissions	Hilton Worldwide	1440
8709	01-15-2015 00:00:00	0	Commissions	Hilton Worldwide	488
8709	01-15-2015 00:00:00	0	Commissions	Hilton Worldwide	135
8709	01-15-2015 00:00:00	0	Commissions	Hilton Worldwide	155
8709	01-15-2015 00:00:00	0	CPQ	Schneider  Electric	637
8709	01-15-2015 00:00:00	0	CPQ	Schneider  Electric	175
8709	01-15-2015 00:00:00	0	CPQ	Schneider  Electric	91
8709	01-15-2015 00:00:00	0	CPQ	Schneider  Electric	73
8709	01-15-2015 00:00:00	0	BPO	"MetroPCS Wireless, Inc."	2368
8709	01-15-2015 00:00:00	0	BPO	"MetroPCS Wireless, Inc."	430
8709	01-15-2015 00:00:00	0	BPO	"MetroPCS Wireless, Inc."	44
8709	01-15-2015 00:00:00	0	Commissions	"MetroPCS Wireless, Inc."	7944
8709	01-15-2015 00:00:00	0	Commissions	"MetroPCS Wireless, Inc."	803
8709	01-15-2015 00:00:00	0	DataHub	Health Net Inc	5712
8709	01-15-2015 00:00:00	0	DataHub	Health Net Inc	725
8709	01-15-2015 00:00:00	0	DataHub	Health Net Inc	214
8709	01-15-2015 00:00:00	0	DataHub	Health Net Inc	246
8709	01-15-2015 00:00:00	0	Commissions	"Manulife Financial : Signator Investors, Inc."	6000
8709	01-15-2015 00:00:00	0	Commissions	"Manulife Financial : Signator Investors, Inc."	563
8709	01-15-2015 00:00:00	0	Commissions	"Manulife Financial : Signator Investors, Inc."	645
8709	01-15-2015 00:00:00	0	Term License- ICM	XL Health	1271
8709	01-15-2015 00:00:00	0	Term License- ICM	XL Health	254
8709	01-15-2015 00:00:00	0	Commissions- On Premise	MSIG Insurance (Malaysia) Bhd	3360
8709	01-15-2015 00:00:00	0	Commissions- On Premise	MSIG Insurance (Malaysia) Bhd	1210
8709	01-15-2015 00:00:00	0	Commissions- On Premise	MSIG Insurance (Malaysia) Bhd	361
8709	01-15-2015 00:00:00	0	Maintenance-Premium	Thrivent Financial	702
8709	01-15-2015 00:00:00	0	Maintenance-Premium	Thrivent Financial	510
8709	01-15-2015 00:00:00	0	Maintenance-Premium	Thrivent Financial	92
8709	01-15-2015 00:00:00	0	BPO	Health Net Inc	290
8709	01-15-2015 00:00:00	0	BPO	Health Net Inc	262
8709	01-15-2015 00:00:00	0	BPO	Health Net Inc	14
8709	01-15-2015 00:00:00	0	Commissions	Health Net Inc	5081
8709	01-15-2015 00:00:00	0	Commissions	Health Net Inc	1500
8709	01-15-2015 00:00:00	0	Commissions	Health Net Inc	1720
8705	01-16-2015 00:00:00	0	Litmos	Xirrus	12500
8881	01-16-2015 00:00:00	0	Services - (Follow-on/Stand-alone) Fixed Fee	NetApp	8485
8881	01-16-2015 00:00:00	0	Training- Public Instructor Led Virtual	Mobistar S.A.	4456
8705	01-19-2015 00:00:00	0	CPQ	Atlas Copco : Atlas Copco Airpower Shared Services	7088
8881	01-19-2015 00:00:00	0	Services - T/M	Banc of California	53104
8705	01-20-2015 00:00:00	0	Overages	ADT Security Services Inc. - US	12606
8705	01-20-2015 00:00:00	0	Commissions	ADT Security Services Inc. - US	39492
8982	01-22-2015 00:00:00	0	Marketing Automation	Bluefin Solutions	5916
8705	01-22-2015 00:00:00	0	Marketing Automation	Bluefin Solutions	9672
8982	01-22-2015 00:00:00	0	Commissions	FusionStorm	31367
8982	01-22-2015 00:00:00	0	Territory & Quota	FusionStorm	13443
8982	01-22-2015 00:00:00	0	Training Unlimited training Subscription	FusionStorm	5200
8705	01-22-2015 00:00:00	0	Commissions	FusionStorm	1568
8705	01-22-2015 00:00:00	0	Territory & Quota	FusionStorm	672
8705	01-22-2015 00:00:00	0	Training Unlimited training Subscription	FusionStorm	260
8705	01-22-2015 00:00:00	0	Overages	"Dick's Sporting Goods, Inc."	123000
8881	01-22-2015 00:00:00	0	Services - T/M	DATAMYX	12000
8705	01-23-2015 00:00:00	0	Commissions	Intuit Inc.	25200
8982	01-23-2015 00:00:00	0	Commissions	Hilton Worldwide	36000
8705	01-23-2015 00:00:00	0	Commissions	Hilton Worldwide	1800
8982	01-26-2015 00:00:00	0	BPO	Megapath (COVAD)	45778
8982	01-26-2015 00:00:00	0	Commissions	Megapath (COVAD)	160680
8705	01-26-2015 00:00:00	0	Commissions	Megapath (COVAD)	16068
8982	01-27-2015 00:00:00	0	CPQ	Infovista SA	29047
8705	01-27-2015 00:00:00	0	CPQ	Infovista SA	581
8982	01-27-2015 00:00:00	0	Commissions	"Novartis Vaccines and Diagnostics, Inc."	55000
8982	01-27-2015 00:00:00	0	Commissions	"Novartis Vaccines and Diagnostics, Inc."	666
8705	01-28-2015 00:00:00	0	Training Unlimited training Subscription	Star2Star Communications	14000
8982	01-29-2015 00:00:00	0	Maintenance- Premium	"Seguros Monterrey New York Life, S.A. De C.V."	95880
8705	01-29-2015 00:00:00	0	Maintenance- Premium	"Seguros Monterrey New York Life, S.A. De C.V."	4794
8982	01-29-2015 00:00:00	0	Maintenance-ICM	Horizon Healthcare Services Inc.	61800
8705	01-29-2015 00:00:00	0	Maintenance - ICM	Horizon Healthcare Services Inc.	1854
8705	01-29-2015 00:00:00	0	Training Unlimited training Subscription	Mitel NetSolutions	5200
8982	01-29-2015 00:00:00	0	Maintenance-ICM	"Triple-S, Inc."	50000
8709	01-29-2015 00:00:00	0	Training Unlimited training Subscription	Mitel NetSolutions	52
8705	01-30-2015 00:00:00	0	Commissions	APPS & DEVICES EN MEXICO SA de CV	32000
8705	01-30-2015 00:00:00	0	Litmos	APPS & DEVICES EN MEXICO SA de CV	3000
8981	01-30-2015 00:00:00	0	Commissions	APPS & DEVICES EN MEXICO SA de CV	70000
8705	01-30-2015 00:00:00	0	Commissions	TubeMogul	10800
8705	01-30-2015 00:00:00	0	DataHub	TubeMogul	2999
8705	01-30-2015 00:00:00	0	MySalesGame	TubeMogul	5400
8705	01-30-2015 00:00:00	0	Litmos	TubeMogul	5400
8705	01-30-2015 00:00:00	0	Workflow	TubeMogul	5400
8881	01-30-2015 00:00:00	0	Quick Start Commissions	TubeMogul	1800
8881	01-30-2015 00:00:00	0	Services - (Follow-on/Stand-alone) T/M	Lexis Nexis	48650
8705	01-30-2015 00:00:00	0	Commissions	World Class Customer	32000
8709	01-31-2015 00:00:00	0	Enablement	DATAMYX	1352
8709	01-31-2015 00:00:00	0	CPQ	Total Safety	12500
8709	01-31-2015 00:00:00	0	CPQ	Total Safety	1694
8709	01-31-2015 00:00:00	0	CPQ	Total Safety	469
8709	01-31-2015 00:00:00	0	CPQ	Total Safety	538
8709	01-31-2015 00:00:00	0	Enablement	Cree Inc.	1387
8709	01-31-2015 00:00:00	0	Enablement	Cree Inc.	470
8709	01-31-2015 00:00:00	0	Enablement	Cree Inc.	130
8709	01-31-2015 00:00:00	0	Enablement	Cree Inc.	149
8709	01-31-2015 00:00:00	0	Commissions	"BMC Software, Inc."	6033
8709	01-31-2015 00:00:00	0	Commissions	"BMC Software, Inc."	1207
8709	01-31-2015 00:00:00	0	Commissions	"BMC Software, Inc."	584
8709	01-31-2015 00:00:00	0	Monaco	Avison Young	1507
8709	01-31-2015 00:00:00	0	Monaco	Avison Young	71
8709	01-31-2015 00:00:00	0	Monaco	Avison Young	20
8709	01-31-2015 00:00:00	0	CPQ	"Grayhill, Inc."	145
8709	01-31-2015 00:00:00	0	CPQ	"Grayhill, Inc."	56
8709	01-31-2015 00:00:00	0	CPQ	"Grayhill, Inc."	22
8709	01-31-2015 00:00:00	0	CPQ	"Grayhill, Inc."	7
8709	01-31-2015 00:00:00	0	Workflow	"Grayhill, Inc."	63
8709	01-31-2015 00:00:00	0	Workflow	"Grayhill, Inc."	13
8709	01-31-2015 00:00:00	0	Workflow	"Grayhill, Inc."	12
8709	01-31-2015 00:00:00	0	Workflow	"Grayhill, Inc."	0
8709	01-31-2015 00:00:00	0	CPQ	GKN Land Systems Limited	1500
8709	01-31-2015 00:00:00	0	CPQ	GKN Land Systems Limited	686
8709	01-31-2015 00:00:00	0	Monaco	Vodafone Omnitel N.V. (Italy)	1120
8709	01-31-2015 00:00:00	0	Monaco	Vodafone Omnitel N.V. (Italy)	640
8709	01-31-2015 00:00:00	0	Monaco	Vodafone Omnitel N.V. (Italy)	120
8709	01-31-2015 00:00:00	0	Term License	Atos Information Technology GmbH	773
8709	01-31-2015 00:00:00	0	Term License	Atos Information Technology GmbH	52
8709	01-31-2015 00:00:00	0	Enablement	DATAMYX	358
8709	01-31-2015 00:00:00	0	Enablement	DATAMYX	117
8709	01-31-2015 00:00:00	0	Enablement	DATAMYX	130
8709	01-31-2015 00:00:00	0	BPO (Inactive)	HM Insurance Group	1701
8709	01-31-2015 00:00:00	0	BPO (Inactive)	HM Insurance Group	159
8709	01-31-2015 00:00:00	0	BPO (Inactive)	HM Insurance Group	183
8709	01-31-2015 00:00:00	0	Managed Services	Asuransi Jiwa Generali Indonesia	163
8709	01-31-2015 00:00:00	0	Managed Services	Asuransi Jiwa Generali Indonesia	35
8709	01-31-2015 00:00:00	0	Monaco	"Dick's Sporting Goods, Inc."	-3601
8709	01-31-2015 00:00:00	0	Monaco	"Dick's Sporting Goods, Inc."	-818
8709	01-31-2015 00:00:00	0	Monaco	"Dick's Sporting Goods, Inc."	-491
8709	01-31-2015 00:00:00	0	Monaco	Telefonica O2 UK Limited	6303
8709	01-31-2015 00:00:00	0	Monaco	Telefonica O2 UK Limited	3600
8709	01-31-2015 00:00:00	0	Monaco	Telefonica O2 UK Limited	678
8709	01-31-2015 00:00:00	0	Overages	ADT Security Services Inc. - US	521
8705	02-01-2015 00:00	0	Enablement	"Dimensional Fund Advisors, Inc."	106020
8881	02-01-2015 00:00	0	Services	"Dimensional Fund Advisors, Inc."	27500
8709	02-01-2015 00:00	0	Commissions	Megapath (COVAD)	-161
8709	02-01-2015 00:00	0	Commissions	Home Depot	-29
8709	02-01-2015 00:00	0	Commissions	Hilton Worldwide	-10
8709	02-01-2015 00:00	0	Maintenance- Premium	AXA Seguros S.A. De C.V.	-195
8709	02-01-2015 00:00	0	Maintenance- Premium	"Seguros Monterrey New York Life, S.A. De C.V."	-96
8709	02-01-2015 00:00	0	Marketing Automation	Bluefin Solutions	-193
8881	02-02-2015 00:00	0	Services - T/M	"ACCENTURE, INC. : Accenture Italy"	136715
8881	02-02-2015 00:00	0	Training- Private Instructor Led Virtual	Aetna Life Insurance Co.	7500
8982	02-04-2015 00:00	0	Maintenance - ICM	Blue Cross Blue Shield North Dakota	30000
8705	02-04-2015 00:00	0	Overages	Telefonica O2 UK Limited	105544
8881	02-06-2015 00:00	0	Training- Private Onsite	Vodafone Libertel B.V. (Netherlands)	25075
8881	02-06-2015 00:00	0	Services - (Follow-on/Stand-alone) T/M	Hilton Worldwide	108000
8705	02-06-2015 00:00	0	CPQ	SIX Sigma Networks	5250
8705	02-06-2015 00:00	0	Workflow	SIX Sigma Networks	5250
8705	02-06-2015 00:00	0	Commissions	SIX Sigma Networks	10500
8881	02-06-2015 00:00	0	Services - T/M	TubeMogul	85000
8982	02-08-2015 00:00	0	Maintenance-ICM	BlueCross BlueShield of Louisiana	105000
8982	02-08-2015 00:00	0	Term License- ICM	BlueCross BlueShield of Louisiana	10000
8982	02-09-2015 00:00	0	CPQ	Digital Pacific Pty Ltd	2521
8705	02-09-2015 00:00	0	CPQ	Digital Pacific Pty Ltd	126
8982	02-09-2015 00:00	0	CPQ	Dorma Automatics Pty Ltd	31178
8705	02-09-2015 00:00	0	CPQ	Dorma Automatics Pty Ltd	9214
8881	02-12-2015 00:00	0	Services - (Follow-on/Stand-alone) Fixed Fee	Lithium Technologies Inc.	70300
8881	02-13-2015 00:00:00	0	Training- Public Instructor Led Virtual	"Cablevision Lightpath, Inc."	1350
8982	02-14-2015 00:00:00	0	Maintenance- Standard	CDW Corporation	15300
8709	02-15-2015 00:00:00	0	Litmos	Xirrus	625
8709	02-15-2015 00:00:00	0	Litmos	Xirrus	149
8709	02-15-2015 00:00:00	0	Litmos	Xirrus	33
8709	02-15-2015 00:00:00	0	Training Unlimited training Subscription	Star2Star Communications	598
8709	02-15-2015 00:00:00	0	Training Unlimited training Subscription	Star2Star Communications	167
8709	02-15-2015 00:00:00	0	Training Unlimited training Subscription	Star2Star Communications	37
8709	02-15-2015 00:00:00	0	Monaco	Hilton Worldwide	520
8709	02-15-2015 00:00:00	0	Monaco	Hilton Worldwide	176
8709	02-15-2015 00:00:00	0	Monaco	Hilton Worldwide	49
8709	02-15-2015 00:00:00	0	Monaco	Hilton Worldwide	56
8709	02-15-2015 00:00:00	0	Commissions	American General Life Companies (AIG)	195385
8709	02-15-2015 00:00:00	0	Commissions	American General Life Companies (AIG)	17500
8709	02-15-2015 00:00:00	0	Commissions	American General Life Companies (AIG)	7669
8709	02-15-2015 00:00:00	0	Commissions	American General Life Companies (AIG)	4294
8709	02-15-2015 00:00:00	0	Commissions	Mitel NetSolutions	4620
8709	02-15-2015 00:00:00	0	Commissions	Mitel NetSolutions	626
8709	02-15-2015 00:00:00	0	Commissions	Mitel NetSolutions	173
8709	02-15-2015 00:00:00	0	Commissions	Mitel NetSolutions	199
8709	02-15-2015 00:00:00	0	Commissions	TubeMogul	1500
8709	02-15-2015 00:00:00	0	Commissions	TubeMogul	357
8709	02-15-2015 00:00:00	0	Commissions	TubeMogul	80
8709	02-15-2015 00:00:00	0	CPQ	TriNet	1981
8709	02-15-2015 00:00:00	0	CPQ	TriNet	671
8709	02-15-2015 00:00:00	0	CPQ	TriNet	186
8709	02-15-2015 00:00:00	0	CPQ	TriNet	213
8709	02-15-2015 00:00:00	0	Maintenance	Allianz SE : Allianz Life Insurance Company	1911
8709	02-15-2015 00:00:00	0	Maintenance	Allianz SE : Allianz Life Insurance Company	446
8709	02-15-2015 00:00:00	0	Maintenance	Allianz SE : Allianz Life Insurance Company	324
8709	02-15-2015 00:00:00	0	Commissions	Nationwide Mutual Insurance Company	2062
8709	02-15-2015 00:00:00	0	Commissions	Nationwide Mutual Insurance Company	441
8709	02-15-2015 00:00:00	0	Commissions	Nationwide Mutual Insurance Company	386
8709	02-15-2015 00:00:00	0	Commissions	Nationwide Mutual Insurance Company	27
8709	02-15-2015 00:00:00	0	BPO	CDW Corporation	375
8709	02-15-2015 00:00:00	0	BPO	CDW Corporation	113
8709	02-15-2015 00:00:00	0	BPO	CDW Corporation	46
8709	02-15-2015 00:00:00	0	BPO	CDW Corporation	20
8709	02-15-2015 00:00:00	0	Overages	"Dick's Sporting Goods, Inc."	1464
8709	02-15-2015 00:00:00	0	Overages	"Dick's Sporting Goods, Inc."	326
8709	02-15-2015 00:00:00	0	Sales Performance Manager	Biogen Idec Inc.	2200
8709	02-15-2015 00:00:00	0	Sales Performance Manager	Biogen Idec Inc.	206
8709	02-15-2015 00:00:00	0	Sales Performance Manager	Biogen Idec Inc.	237
8709	02-15-2015 00:00:00	0	Commissions	Lab Corp of America Holdings	5719
8709	02-15-2015 00:00:00	0	Commissions	Lab Corp of America Holdings	901
8709	02-15-2015 00:00:00	0	Commissions	Lab Corp of America Holdings	216
8709	02-15-2015 00:00:00	0	Sales Performance Manager	Quintiles Transnational Corp.	2909
8709	02-15-2015 00:00:00	0	Sales Performance Manager	Quintiles Transnational Corp.	374
8709	02-15-2015 00:00:00	0	Sales Performance Manager	Quintiles Transnational Corp.	210
8709	02-15-2015 00:00:00	0	Actek	Blue Cross Blue Shield North Dakota	367
8709	02-15-2015 00:00:00	0	Actek	Blue Cross Blue Shield North Dakota	20
8709	02-15-2015 00:00:00	0	BPO	ADP Inc	72
8709	02-15-2015 00:00:00	0	BPO	ADP Inc	14
8709	02-15-2015 00:00:00	0	BPO	ADP Inc	14
8982	02-17-2015 00:00:00	0	Maintenance-ICM	MVP Health Plans Inc.	64521
8705	02-17-2015 00:00:00	0	Maintenance - ICM	MVP Health Plans Inc.	3226
8705	02-19-2015 00:00:00	0	ANNUAL	Ecometrica	5160
8982	02-20-2015 00:00:00	0	Maintenance-ICM	MMM Healthcare (Aveta)	35000
8705	02-20-2015 00:00:00	0	BPO	"ESPN, Inc"	28092
8982	02-20-2015 00:00:00	0	BPO	"ESPN, Inc"	561840
8881	02-23-2015 00:00:00	0	Services - Fixed Fee	Aetna Life Insurance Co.	90000
8881	02-24-2015 00:00:00	0	Services - (Follow-on/Stand-alone) Fixed Fee	Atlas Copco : Atlas Copco Airpower Shared Services	3955
8982	02-24-2015 00:00:00	0	Maintenance- Standard	Vodafone New Zealand	52653
8881	02-24-2015 00:00:00	0	Services - T/M	Telefonica Ireland Ltd	8965
8982	02-24-2015 00:00:00	0	Maintenance-ICM	Church Mutual Insurance Company	42400
9185	02-24-2015 00:00:00	0	ICM - On premise	Church Mutual Insurance Company	26500
8705	02-25-2015 00:00:00	0	CPQ	Business-Feuerwehr	3370
8981	02-25-2015 00:00:00	0	CPQ	Business-Feuerwehr	6741
8705	02-26-2015 00:00:00	0	Commissions	Citrix Online	181392
8705	02-26-2015 00:00:00	0	Territory & Quota	Citrix Online	90696
8705	02-26-2015 00:00:00	0	Workflow	Citrix Online	90696
8981	02-26-2015 00:00:00	0		Citrix Online	1088352
8881	02-26-2015 00:00:00	0	Services - Fixed Fee	Aetna Life Insurance Co.	200000
8881	02-26-2015 00:00:00	0	Services - Fixed Fee	Aetna Life Insurance Co.	149544
8705	02-27-2015 00:00:00	0	Commissions	"Novo Nordisk A/S : Novo-Nordisk of North America, Inc."	131725
8981	02-27-2015 00:00:00	0	Commissions	"Novo Nordisk A/S : Novo-Nordisk of North America, Inc."	131725
8881	02-27-2015 00:00:00	0	Services - Fixed Fee	"Novo Nordisk A/S : Novo-Nordisk of North America, Inc."	65000
8705	02-27-2015 00:00:00	0	BPO (Inactive)	"Novo Nordisk A/S : Novo-Nordisk of North America, Inc."	130000
8981	02-27-2015 00:00:00	0	BPO (Inactive)	"Novo Nordisk A/S : Novo-Nordisk of North America, Inc."	130000
8982	02-27-2015 00:00:00	0	CPQ	Atlas Copco : Atlas Copco Specialty Rental	19577
8982	02-27-2015 00:00:00	0	CPQ	Atlas Copco : Atlas Copco Specialty Rental	4044
8705	02-27-2015 00:00:00	0	CPQ	Atlas Copco : Atlas Copco Specialty Rental	202
8982	02-27-2015 00:00:00	0	CPQ	Atlas Copco : Atlas Copco Airpower Shared Services	606645
8705	02-27-2015 00:00:00	0	CPQ	Atlas Copco : Atlas Copco Airpower Shared Services	4813
8982	02-27-2015 00:00:00	0	CPQ	Atlas Copco : Atlas Copco Airpower Shared Services	4044
8705	02-27-2015 00:00:00	0	CPQ	Atlas Copco : Atlas Copco Airpower Shared Services	202
8982	02-27-2015 00:00:00	0	CPQ	Atlas Copco : Atlas Copco Airpower Shared Services	16852
8705	02-27-2015 00:00:00	0	CPQ	Atlas Copco : Atlas Copco Airpower Shared Services	22469
8881	02-27-2015 00:00:00	0	Services - T/M	Aetna Life Insurance Co.	231200
8982	02-27-2015 00:00:00	0	CPQ	Breathing Buildings	6721
8705	02-27-2015 00:00:00	0	CPQ	Breathing Buildings	336
8705	02-27-2015 00:00:00	0	CPQ	Experian Ltd	48600
8705	02-27-2015 00:00:00	0	Overages	Telefonica O2 UK Limited	105544
8982	02-27-2015 00:00:00	0	Commissions	Xirrus	21168
8705	02-27-2015 00:00:00	0	Commissions	Xirrus	1058
8709	02-27-2015 00:00:00	0	Commissions	"Novo Nordisk A/S : Novo-Nordisk of North America, Inc."	2292
